"","mean","sd","2.5%","97.5%","n_eff","Rhat4"
"z_id[1,2]",-0.651553293794333,0.788227329769387,-2.31453075,0.721484775,2960.6916649996,0.999345934212472
"z_id[1,3]",-0.315203095569467,0.907872466847161,-2.1802685,1.35704475,4891.28533053275,0.999223704228088
"z_id[1,4]",-0.275938581073367,0.871443803211903,-2.0109245,1.3270755,3915.38611793747,0.99958306844563
"z_id[1,5]",-0.189066933688333,0.90507574328773,-1.94664275,1.50653825,4205.81022456476,0.999519823826538
"z_id[1,6]",-0.127438839520667,0.860430068603697,-1.85511725,1.49402725,3985.03723678742,0.999523698874062
"z_id[1,7]",-0.143821159556,0.848861160212497,-1.895988,1.46924075,4043.86503930133,0.999792369517218
"z_id[1,8]",-0.300607160849443,0.851174719139493,-2.01724375,1.29777725,4566.95631215248,0.999305831187476
"z_id[1,9]",-0.370525559984,0.820885994093704,-2.02968925,1.16044275,3522.66921214515,0.99951726665125
"z_id[1,10]",1.82483887628333,0.60144334988912,0.585823075,2.9496835,2898.06636575811,0.999537273283159
"z_id[1,11]",0.446802271309733,0.498959634417577,-0.53377335,1.384185,2538.47797323255,1.0001366864735
"z_id[1,12]",0.371675831973,0.527476575423681,-0.687327175,1.3904915,2682.55589759867,0.999626413350959
"z_id[1,13]",-0.203251036815,0.894884572061843,-2.0196995,1.459116,5049.23527378301,0.999530836093019
"z_id[1,14]",1.34131910589667,0.631896054111968,0.0426288375000009,2.5175885,2940.06181788773,0.999304362125257
"z_id[1,15]",-0.496280026076333,0.832811691924855,-2.159561,1.0156475,3648.95585452604,0.999869027038788
"z_id[1,16]",0.408615062513,0.358800530228268,-0.289379625,1.1028635,1115.04031523652,1.00062262401894
"z_id[1,17]",-0.546990373297,0.741590074461268,-2.0344435,0.7851339,2949.66250325341,0.99991335868451
"z_id[1,18]",-0.19248143067442,0.847154875593143,-2.0043275,1.34836175,2615.25031227527,1.0001562598676
"z_id[1,19]",0.0290956289166667,0.812715937868728,-1.63713475,1.51328975,2727.91503509447,0.999392677131211
"z_id[1,20]",0.181654154012967,0.821254393982019,-1.49657425,1.65492275,2308.34310174605,1.00063396465439
"z_id[1,21]",-0.710191698157667,0.889657769405704,-2.52577825,0.9894446,3733.44649391404,1.00031664711264
"z_id[1,22]",-0.37056481227,0.831171278496741,-2.013937,1.1483925,2934.41007016471,1.00076215613932
"z_id[1,23]",-0.564714816058,0.563927470877272,-1.80192225,0.444475575,2605.52736060845,0.999491070893145
"z_id[1,24]",-0.860450683936667,0.625003414288357,-2.187047,0.23941395,2496.6806392603,1.0001892862086
"z_id[1,25]",-1.08605088217683,0.648673218501593,-2.4633155,0.0599947350000003,2405.25096205036,0.999279163983807
"z_id[1,26]",1.11129087408433,0.554320685791063,-0.0324574149999996,2.0963845,2645.94399037272,0.999941558095552
"z_id[1,27]",2.94062396,0.299277729968787,2.3792185,3.54271,553.364753680859,1.00194276028958
"z_id[1,28]",0.363298867370567,0.589393887227994,-0.937327025,1.40913825,1474.6491644452,0.999634341614444
"z_id[1,29]",-0.769228363186,0.663174116818321,-2.17370075,0.401612150000001,2781.32855333805,0.999622827793142
"z_id[1,30]",2.41692766333333,0.322138572959065,1.798592,3.04792875,881.655366348607,1.00123915230739
"z_id[1,31]",0.882033353922667,0.566526004353556,-0.32214955,1.87701675,2503.4745876898,1.00045027254437
"z_id[1,32]",0.527690183285333,0.578568621239183,-0.734551475,1.571784,1746.11106201816,1.00042024576034
"z_id[1,33]",-0.829384854264333,0.762358949619188,-2.46880825,0.520525425000001,2649.26604589079,1.00140307315928
"z_id[1,34]",-0.943015626551667,0.758281961925381,-2.5187295,0.40007165,2506.95333541673,1.00085337065974
"z_id[1,35]",-0.461269483770667,0.523988345153186,-1.578632,0.48376705,1775.55975958447,1.001058082001
"z_id[1,36]",-0.788408434207333,0.755762620408922,-2.3172225,0.5563772,3110.03515082953,1.00023976396102
"z_id[1,37]",-0.5193334194706,0.766460374311808,-2.09642125,0.87760125,2330.58593006957,1.00137941892125
"z_id[1,38]",-0.825212149302,0.840122209219819,-2.49281725,0.69291265,3189.39448831717,0.99919037408771
"z_id[1,39]",-0.8237004765,0.77737206992819,-2.503918,0.55283065,2623.16120827227,0.999551136438149
"z_id[1,40]",-1.01714535152333,0.824289039020284,-2.71001075,0.470260350000001,3198.97134912296,0.999147996267772
"z_id[1,41]",-0.669233508135667,0.783368100161559,-2.31932975,0.727354325000001,2318.61646591423,1.0004571774319
"z_id[1,42]",-0.453110074240667,0.757564413874383,-2.02364175,0.902631,3064.25312895367,1.00004447588754
"z_id[1,43]",-0.809727324562,0.63222213450644,-2.22408,0.315287425,1991.20686830822,1.00086037943773
"z_id[1,44]",0.214903614818,0.503378647895646,-0.838922749999999,1.1013145,2180.75431876125,0.999912016619576
"z_id[1,45]",0.808376376253333,0.334062027800437,0.11540705,1.434522,1034.31875816235,1.00269622776456
"z_id[1,46]",-0.189666169983967,0.796241116900171,-1.7897675,1.2260345,2985.60232160447,0.999909571496539
"z_id[1,47]",-0.574355654096667,0.768417463459952,-2.149448,0.783819025,3394.50583445449,1.00066374885255
"z_id[1,48]",0.411893750374667,0.39503521839902,-0.4151912,1.11761175,1023.1840533535,1.00100105022385
"z_id[1,49]",-0.321929059944,0.803761061732898,-1.9992095,1.1366775,2569.38990870543,1.00004576450193
"z_id[1,50]",2.29493316,0.305178214044171,1.7275095,2.896567,683.129559283375,1.00087478061791
"z_id[1,51]",-0.098682680229,0.82934348406103,-1.77609325,1.44817825,2703.63303724598,1.00056516971629
"z_id[1,52]",1.666125648,0.342202535292702,0.98653415,2.335171,952.781243642755,1.00225299775534
"z_id[1,53]",0.251240269870667,0.30937264998658,-0.349749624999999,0.83967575,1005.61955272258,1.00405871887503
"z_id[1,54]",-0.771248995432333,0.737276232697196,-2.28370525,0.52870765,2693.17917360306,1.00038555466476
"z_id[1,55]",-0.657808146468933,0.497982908416351,-1.7135425,0.220206750000001,1631.37255600989,1.00411714283952
"z_id[1,56]",-1.1671425498,0.777528956391455,-2.8201835,0.21829255,2392.88248470252,1.00120475097112
"z_id[1,57]",-0.841790804908,0.49389756861617,-1.895333,0.0254719250000002,2165.9726349829,1.0004287570482
"z_id[1,58]",-0.781772148613333,0.703296359246582,-2.316721,0.443249175,2828.269394414,1.00202243973741
"z_id[1,59]",0.996787505686333,0.409482965831515,0.156328475,1.75808925,1920.89829288692,1.00179046479751
"z_id[1,60]",0.542624888648333,0.301883648236064,-0.0286930499999998,1.133026,1045.88907817415,1.00324099177013
"z_id[1,61]",0.334963235461,0.637506120760902,-1.136985,1.4219315,1461.07641468254,1.00031510813305
"z_id[1,62]",-0.622854590118667,0.734157166707436,-2.146246,0.6706413,2146.63279428,1.00020424325201
"z_id[1,63]",0.683682557167667,0.260460831295162,0.17724585,1.186779,782.046647809585,1.00375829178978
"z_id[1,64]",-0.376952500443267,0.38616049446762,-1.217704,0.3307656,1476.08340120283,1.00273049538225
"z_id[1,65]",1.00465496970733,0.472836350955444,-0.00344205699999997,1.855229,1993.547523802,1.00049610847081
"z_id[1,66]",1.4332102,0.31599452959665,0.819885075,2.05375675,1104.8546691363,1.00346552921008
"z_id[1,67]",-0.616453301333,0.858843011203824,-2.38053675,0.99447375,3641.84052304252,1.00006796365358
"z_id[1,68]",0.542263497108867,0.455220061060669,-0.3944081,1.35675575,1951.60578184877,1.00148179889601
"z_id[1,69]",0.85431217594,0.271061538972193,0.3026848,1.375601,847.468495464858,1.00260332242734
"z_id[1,70]",-0.30668039026172,0.50844219038171,-1.37767775,0.58090705,2136.69334742721,1.00237692030274
"z_id[1,71]",0.589088092038667,0.345767584752028,-0.121651,1.23366975,1331.70885076823,1.00164669323514
"z_id[1,72]",0.002313663641,0.551233533698228,-1.1947875,1.0131605,2105.26954590714,1.00046027723876
"z_id[1,73]",-0.408935347400333,0.698272871985408,-1.92022975,0.85516515,1815.65246842873,1.00401779778001
"z_id[1,74]",-0.854388748992,0.772930058020835,-2.5326415,0.5329337,2965.78094427383,1.00151174967668
"z_id[1,75]",-0.633521038453667,0.753829421897044,-2.26242425,0.7121086,3150.30088819422,0.999755814133053
"z_id[1,76]",-1.000848988251,0.720799686302883,-2.49694325,0.268389175,2994.72446103915,0.999832074045238
"z_id[1,77]",0.929308512366667,0.315436397913686,0.297875175,1.53369575,1277.02592507678,1.00079173059583
"z_id[1,78]",-1.03240232146087,0.767911108780377,-2.66148475,0.311694275,2941.47155695094,0.999587414836879
"z_id[1,79]",1.067317623,0.252785435388371,0.560126425,1.5584215,706.82289409052,1.00512669378408
"z_id[1,80]",0.360632730178567,0.499993114359439,-0.719656525,1.256984,1920.23560890648,1.00079318177175
"z_id[1,81]",-0.80620610555,0.788674023268611,-2.4730965,0.58860115,2112.51406785215,0.999874309030402
"z_id[1,82]",-0.923629631117,0.578529934035881,-2.210515,0.09580173,1985.6004511571,1.00214895787117
"z_id[1,83]",3.02814177666667,0.441048528619859,2.1857325,3.9271855,1141.55408625231,1.00047758951688
"z_id[1,84]",-1.31256071741667,0.634602135261527,-2.60041375,-0.153715825,2238.57603013181,1.00150942185083
"z_id[1,85]",-1.04620013893067,0.797536269792465,-2.74036525,0.39208635,2732.67079720663,1.00003858188864
"z_id[1,86]",-0.641604078796667,0.74045004655406,-2.18211275,0.671312725,2334.50234105502,1.00081300401979
"z_id[1,87]",-0.212727975175227,0.722163931972552,-1.70274575,1.1266685,2184.53818682069,0.99929716273572
"z_id[1,88]",-0.524604796774,0.783721816590615,-2.17813025,0.892365600000001,2950.44145139628,0.999849939814164
"z_id[1,89]",-0.623928731107667,0.712831261465127,-2.108732,0.661839000000001,2639.47030456395,0.99977089418032
"z_id[1,90]",1.781579196,0.395567774594267,1.014521,2.587406,1092.63645683615,1.00179692405515
"z_id[1,91]",-0.719510079359667,0.715744515753912,-2.2199305,0.533892425000001,2465.43548329574,1.0007163860511
"z_id[1,92]",-0.478627060307667,0.704056239605876,-1.9719565,0.777077275,2380.39370527887,1.00091496209116
"z_id[1,93]",-0.452498910732,0.75043576253896,-1.9724825,0.947084075,2707.27610238696,0.99983344621566
"z_id[1,94]",-0.38602764255,0.787332300548638,-1.98651025,1.11015325,3126.61723032006,1.00009219777352
"z_id[1,95]",-0.511046913693667,0.766050844071611,-2.132079,0.852854525,3072.44421196883,0.999676032149361
"z_id[1,96]",-0.13426986029,0.822363609132712,-1.812834,1.3931785,3157.86757175986,0.999209165022707
"z_id[1,97]",0.0729403544496667,0.570733203322865,-1.071804,1.169959,2451.48782181937,1.00087048839221
"z_id[1,98]",-0.2819177708626,0.777459099327286,-1.8686415,1.105895,2850.12579363357,0.999119089911981
"z_id[1,99]",0.493210564197,0.820040009428854,-1.19138575,2.0086735,2660.22238684671,0.999174056716837
"z_id[1,100]",0.883575662193333,0.474131646144971,-0.03551616,1.82226725,2142.50409088016,1.00075879082094
"z_id[1,101]",-0.641363998185333,0.770260880633744,-2.18718475,0.750147175,2481.71975186234,1.00194033936062
"z_id[1,102]",-0.420645283403333,0.706417817297489,-1.87880075,0.87119015,3073.41893171065,0.999254849009792
"z_id[1,103]",0.554830241025,0.601419218554263,-0.656319274999998,1.68211425,2634.10542521448,1.00060150141041
"z_id[1,104]",0.0917977523656667,0.940159691767725,-1.80670325,1.9250415,3977.97516725571,0.999339205542555
"z_id[1,105]",0.285480857543,0.900672681520971,-1.5464875,1.98592075,3056.42806625844,1.00070158440611
"z_id[1,106]",0.467944832328333,0.482416154572166,-0.482303625,1.41179725,2247.86780984342,1.0003793904898
"z_id[1,107]",-0.249328229503667,0.826881013388248,-1.9601025,1.2836625,2967.08451173648,0.999748184036801
"z_id[1,108]",3.08548843,0.512881185055203,2.11858275,4.13909075,2351.32631375009,1.00059874684533
"z_id[1,109]",-0.103344589411333,0.87661233154874,-1.89195675,1.52218925,3704.92911609643,1.00098702923152
"z_id[1,110]",-0.343843415891333,0.916180444642701,-2.18717625,1.376166,4351.14055079456,0.999842220568931
"z_id[1,111]",-0.265909012122667,0.81103383656313,-1.90069425,1.25898275,2868.49377094086,1.0003217424732
"z_id[1,112]",0.738410589781,0.736185270033627,-0.82872175,2.0863105,3547.64231474762,1.00079877005614
"z_id[1,113]",-0.581891421841667,0.837348099590565,-2.26242475,0.93138035,3630.86072088725,1.00036412136349
"z_id[1,114]",-0.570473333093667,0.815935455688761,-2.19414525,0.9211828,3332.47985928626,0.999542735229869
"z_id[1,115]",-0.194696269449333,0.719123627349968,-1.72751475,1.1056375,2444.80332316682,0.999955744955607
"z_id[1,116]",-0.809964547531,0.875243455523345,-2.568702,0.829822450000001,2544.41263039987,0.999070859701893
"z_id[1,117]",-0.5226450048758,0.740623628474277,-2.07885475,0.81913565,3683.94703490776,0.999290800565718
"z_id[1,118]",-0.965266029636333,0.870556459316402,-2.725204,0.70930215,3333.51136234716,0.99940988835178
"z_id[1,119]",-0.198770603028533,0.892606509158898,-1.98280575,1.49464975,3529.06946823642,0.999738544464998
"z_id[1,120]",-0.399639812901333,0.914015901303859,-2.1988255,1.28798575,3675.30149052991,0.999636358199193
"z_id[1,121]",-0.302839556995333,0.830928096589146,-2.07843825,1.14051175,4780.17898430939,0.999066095865572
"z_id[1,122]",-0.150678153091,0.798309832887883,-1.85110325,1.27706125,3508.5390451328,0.999426604042899
"z_id[1,123]",0.078289427952,0.891828170425844,-1.71308175,1.77553425,3154.61173545754,1.0000733756926
"z_id[1,124]",-0.65299256611,0.83641094023517,-2.4279475,0.8601373,4125.9684584972,0.999735023416272
"z_id[1,125]",-0.222882993522533,0.880591266043449,-1.99629175,1.416423,4113.34015716289,0.999645377980806
"z_id[1,126]",-0.122118379132333,0.900659933407196,-1.88343375,1.5221115,4470.2133132133,1.00003629177459
"z_id[1,127]",-0.209721606783667,0.931602747427594,-2.13881475,1.5233615,3661.08144205519,1.00032738695739
"z_id[1,128]",0.0899423036377333,0.934968998731785,-1.7449935,1.90544775,3610.2921298068,0.999294472659704
"z_id[1,129]",-0.1586422235419,0.908743244683487,-1.96861325,1.5723065,3843.72769012551,0.999770114799284
"z_id[1,130]",-0.174384576703,0.919101088003791,-2.05003325,1.49566975,3772.32824679078,0.999863220230353
"z_id[1,131]",-0.128870734883333,0.928725329886669,-2.0074115,1.5908385,3227.80017021324,1.00106092794609
"z_id[1,132]",-0.373793517486667,0.795927263805497,-2.0150855,1.01901275,4198.54426619858,0.999335139254135
"z_id[1,133]",0.322097533065,0.877581733095181,-1.49440025,1.93413475,3930.67864432716,1.00004229719249
"z_id[1,134]",0.223602450503667,0.867832743107038,-1.522707,1.84363975,4235.31334075567,0.999275658647462
"z_id[1,135]",-0.191371031106333,0.920595331394303,-2.01780225,1.561407,4769.96186070319,1.00034792768283
"z_id[1,136]",-0.212416362003,0.886686303391292,-2.0591125,1.404611,4964.62685462309,0.999267096111695
"z_id[1,137]",-0.273078266785,0.897537389192911,-2.0772535,1.434126,4677.64286344291,0.999187284960661
"z_id[1,138]",-0.200596488344333,0.894109173159999,-2.06569175,1.41974325,4526.6404396426,1.00020400899849
"z_id[1,139]",0.340886409182,0.67905733044218,-1.092832,1.5670605,3990.27523309316,1.00007934266343
"z_id[1,140]",-0.0710117114613333,0.919459377496346,-1.89512125,1.68829425,4486.59685580255,1.00013677706332
"z_id[1,141]",-0.113865701529733,0.947397749426746,-2.0332025,1.68779375,3183.30314735238,0.999108933663269
"z_id[1,142]",-0.287184654221,0.890278810624138,-2.031061,1.37740175,4170.34585183515,1.00005049364904
"z_id[1,143]",-0.0849632077606667,0.919992832524868,-1.9398865,1.594564,4773.649993277,0.999273131817203
"z_id[1,144]",-0.136352597762,0.767491471592245,-1.774571,1.2833565,3244.61212190987,1.00033236571629
"z_id[1,145]",0.37419899659,0.89407997818893,-1.45251775,2.0459325,3471.87302683625,0.999886136073495
"z_id[1,146]",0.318586366192,0.880739359540755,-1.488298,1.9753055,3954.59937119676,0.999588911305515
"z_id[1,147]",-0.175330959204,0.901410283604287,-1.985472,1.49982925,5327.56727134797,0.999269529543348
"z_id[1,148]",0.0444737279206667,0.881430231177359,-1.72551525,1.6299855,4007.52145296597,0.99962249094769
"z_id[1,149]",1.044706622432,0.549782920755051,-0.11792915,2.021934,3326.9011429577,1.00038863139564
"z_id[1,150]",0.110976913055333,0.882615707351319,-1.6702945,1.7158085,4124.45141785171,1.00001366955965
"z_id[1,151]",-0.176034708601533,0.885823899898478,-1.997619,1.481211,4508.56752717226,0.999298981702959
"z_id[1,152]",0.553828748207,0.633961175993007,-0.813655774999999,1.69098175,3974.05330448272,0.999970724977404
"z_id[1,153]",0.999713386603333,0.750674141814901,-0.553296,2.3217005,3971.19494913145,0.99914987658959
"z_id[1,154]",-0.028372935338,0.934624239973849,-1.89907175,1.74147425,4138.71735349604,0.999412535593313
"z_id[1,155]",-0.242293986593333,0.930355932067807,-2.1570705,1.5103925,4750.1348875608,0.999577559270239
"z_id[1,156]",0.408099556241267,0.636532149171827,-0.921695325,1.5324325,3460.27817602604,1.00067901212995
"z_id[1,157]",1.02014355864367,0.546279503684278,-0.170735449999998,2.00551175,3694.07200906517,1.00057130866393
"z_id[1,158]",-0.193285655351667,0.933566664708509,-2.02668825,1.620189,5460.74890799629,1.00024704560349
"z_id[1,159]",1.03111362473617,0.713443428888771,-0.492382125,2.24876075,3357.1986491164,1.00161104690601
"z_id[1,160]",-0.2206646330495,0.88377084162379,-2.02924875,1.4773625,4875.56254673674,0.999299663883075
"z_id[1,161]",0.275725869469667,0.660562090593996,-1.10391375,1.47304175,4077.76548131396,0.999246643445107
"z_id[1,162]",0.391627151271467,0.644331015171938,-0.9959325,1.5490805,2897.2523090547,1.00142520832946
"z_id[1,163]",0.245727417051867,0.889016227601487,-1.601235,1.889067,3282.74300987429,0.999826133963809
"z_id[1,164]",0.421517627874667,0.8585624857859,-1.3814265,2.01780325,3282.62519063914,1.00027658141256
"z_id[1,165]",-0.2400884090583,0.884813340768262,-1.96723075,1.38203325,4774.27584929931,0.999166569619652
"z_id[1,166]",-0.383666032046,0.818151450010649,-2.119061,1.11677325,3754.21288699037,1.00345333049198
"z_id[1,167]",-0.0144442773329,0.929202039807267,-1.85610525,1.702041,3342.78780884543,0.999922868461546
"z_id[1,168]",-0.112640246509667,0.905287572747984,-1.96177025,1.5974315,2888.03515193139,0.999349821877311
"z_id[1,169]",-0.0890603618206667,0.89236309563885,-1.88573875,1.5997695,4574.9475398789,0.99989683379269
"z_id[1,170]",0.528406761273333,0.685508258407968,-0.939044,1.7436415,4114.69630256969,0.999323342890805
"z_id[1,171]",-0.159711708157,0.892378090248185,-1.92627925,1.49855025,4044.65975642606,0.999769347596925
"z_id[1,172]",-0.298106153370333,0.779867976620441,-1.9347185,1.09360375,4148.69440401358,1.00003844626568
"z_id[1,173]",0.244725903351333,0.872882344098765,-1.51534,1.872574,3773.25038885734,0.999380278849899
"z_id[1,174]",0.01920638683875,0.896141701224038,-1.791269,1.68433975,4485.21310555824,0.999459637632165
"z_id[1,175]",-0.175366855888,0.901779569378148,-2.03887675,1.48014525,4398.88651591268,0.999650081762991
"z_id[1,176]",-0.101801885666667,0.898962074881618,-1.9455255,1.6453805,4837.5064518211,0.999546732702891
"z_id[1,177]",-0.157826018846,0.908547866441529,-2.024275,1.60946975,3781.82391145333,0.999115592925671
"z_id[1,178]",-0.06300651394,0.925921467066663,-1.99376575,1.69631025,4489.8734910776,1.00074139856486
"z_id[1,179]",-0.386435505065,0.902702800720292,-2.14007275,1.33515875,4149.04584990794,0.999476509484876
"z_id[1,180]",-0.469219280729,0.952452753265127,-2.395408,1.42146825,4623.45151650614,0.999486682845643
"z_id[1,181]",-0.479436574343,0.89449838959867,-2.345994,1.12620325,4029.50148412507,1.00015422503616
"z_id[1,182]",-0.549390616643667,0.955321471470901,-2.40637875,1.32561375,3571.02656157257,1.00117698532959
"z_id[1,183]",-0.612955367726667,0.738657120695407,-2.1808185,0.687277950000001,4169.84383709905,0.999593294068406
"z_id[1,184]",0.0139764108281,0.619993755910839,-1.3451795,1.0806915,3186.44784299936,0.999589111391
"z_id[1,185]",-0.540119097520667,0.855840286836698,-2.26747975,1.06914025,3778.26718462527,0.99935479383141
"z_id[1,186]",-0.689790775290667,0.898441079098711,-2.56555625,0.96181655,3662.97683804815,0.999215646151347
"z_id[1,187]",0.835861684085667,0.734422636945613,-0.7765126,2.13172825,3047.13334019251,1.00034458447505
"z_id[1,188]",-0.183997165946667,0.925020094589053,-2.021094,1.54314225,4981.54358822899,0.999792136257838
"z_id[1,189]",-0.40731528419,0.956852421227279,-2.32598575,1.44084825,4332.82396866643,1.00016448252538
"z_id[1,190]",0.272107776342333,0.683474263201551,-1.20026075,1.47889325,3735.71100713831,1.00020555386427
"z_id[1,191]",-0.452875345558,0.88763054835405,-2.29226425,1.19689725,3864.75260626692,1.00167880345289
"z_id[1,192]",-0.062629216948,0.636088017520482,-1.46357325,1.031639,3317.02718268271,0.999527618601931
"z_id[1,193]",-0.280235626748667,0.798137274187944,-1.9299615,1.1730495,3725.57709387889,0.99989614624641
"z_id[1,194]",-0.575981708521333,0.860635813601831,-2.3046785,1.03286,4104.07025504075,0.999338190826903
"z_id[1,195]",-0.752422954223,0.873052000790186,-2.50745975,0.903093325,3852.19313108095,0.99982234633222
"z_id[1,196]",1.04588997778233,0.693186271872865,-0.436244925,2.29037425,2756.29247941611,0.999483221983053
"z_id[1,197]",-0.115828335098333,0.897271666909184,-1.9234925,1.541375,3801.72687376521,1.00017943146352
"z_id[1,198]",1.79553191666667,0.397236845925972,1.01351475,2.5482285,3333.90858541529,1.00068701986217
"z_id[1,199]",0.1625549551417,0.632208804424029,-1.16271175,1.285232,3649.31317597923,0.999681538348469
"z_id[1,200]",-0.850599492013433,0.796158817224267,-2.49411275,0.56164615,3136.77270329459,0.999601437875246
"z_id[1,201]",-0.565697559385667,0.879957832026915,-2.376044,1.02597325,3961.66420212432,1.00033924216673
"z_id[1,202]",0.298918381521333,0.68464277228612,-1.17279975,1.493003,3699.94858058182,0.999212020891874
"z_id[1,203]",1.04311905324667,0.698310051124991,-0.4409873,2.29724025,2965.51432305906,0.999256979181686
"z_id[1,204]",0.98778308799,0.547771771895302,-0.16107315,1.97492375,3242.83831911807,1.00097807007127
"z_id[1,205]",0.138570952257067,0.612262403419054,-1.2175005,1.19427975,3157.0540888565,1.00021155641577
"z_id[1,206]",-0.701987828833667,0.931030451457087,-2.5764015,1.037832,4169.39431259532,1.00038116766745
"z_id[1,207]",-0.491316435924,0.798071662222334,-2.1555945,0.935285750000001,4391.71481454153,1.00004373370654
"z_id[1,208]",1.47278113133333,0.331562042857622,0.8144927,2.12249625,1051.47218703798,1.0020547360963
"z_id[1,209]",0.785373044583,0.517905919715112,-0.332316625,1.7054155,2366.67471631742,1.00032672864717
"z_id[1,210]",-1.19500244357,0.653410217958022,-2.6167155,-0.0209847299999998,3266.07568525578,0.999382805317807
"z_id[1,211]",-0.706595589450667,0.664998587785414,-2.10643125,0.466087425,3143.24700605771,1.00098834395215
"z_id[1,212]",0.903020954236667,0.332231664467396,0.25234005,1.54596925,950.928154238737,1.00141394236558
"z_id[1,213]",1.786847061,0.345905634134146,1.10625275,2.45532075,1159.67456767183,1.00272259948181
"z_id[1,214]",1.50285775066667,0.277557482426314,0.96224,2.0284425,599.935147275809,1.00208544829427
"z_id[1,215]",-0.036218116822,0.478492070505091,-1.0432455,0.8046863,1971.62587290098,1.00069259154219
"z_id[1,216]",-0.717879884271,0.575944901577019,-1.93318125,0.282084,2289.26039668998,0.999628766373831
"z_id[1,217]",-0.154922117027667,0.423856066895437,-1.03841275,0.61856675,1606.16427215949,1.0004956124126
"z_id[1,218]",-0.331055898844333,0.293994886360341,-0.9020744,0.230993575,821.464535874432,1.00063985030319
"z_id[1,219]",-0.926681000006,0.684892993159793,-2.41461025,0.273913950000001,3386.96970292931,0.999517147483855
"z_id[1,220]",0.258526757606333,0.585581081160676,-0.9607445,1.34189975,3107.11572650152,0.99999555052765
"z_id[1,221]",-0.525269916225333,0.782321056854855,-2.15859625,0.9311642,2995.61550974528,0.999154812812879
