"","mean","sd","2.5%","97.5%","n_eff","Rhat4"
"a[1]",-4.01371443733333,0.707916801877988,-4.9917575,-2.22229775,520.185429983492,1.0018092873626
"a[2]",-3.06905168,0.291277575006519,-3.5870705,-2.4295875,687.487198880588,1.00740013622275
"a[3]",-2.79591139666667,0.291776394570955,-3.29108325,-2.1220975,836.557966870519,1.00360296163449
"a[4]",-1.0713967152,0.220485681227928,-1.48415625,-0.612695975,788.684958741985,1.00621210923611
"b_sex[1]",-1.17763196166667,0.270848054276737,-1.69152225,-0.6410772,991.88871108534,1.0006158894943
"b_sex[2]",0.0506228932746667,0.189687855430404,-0.3147406,0.4279673,698.598038083647,1.00926722133584
"b_sex[3]",-0.113362817696633,0.133543671194722,-0.377967825,0.158781775,748.854742982979,1.00287026811266
"b_sex[4]",0.653045737666667,0.112081058842048,0.42761535,0.86619275,429.571170245335,1.00959471970477
"b_middle[1]",1.319250756,0.240941564001229,0.849593425,1.8056375,695.217141499821,1.00120057760128
"b_middle[2]",0.929336334,0.144969735228044,0.64160505,1.21483275,678.165990692864,1.00422355143405
"b_middle[3]",1.50000605666667,0.12349861574439,1.27056125,1.74655175,608.710023059008,1.00102180530369
"b_middle[4]",-0.329181230033333,0.106988609198963,-0.543391675,-0.116764825,476.490669205936,1.00875542293195
"b_ado[1]",1.796202987,0.243840261745665,1.32810275,2.276852,742.285265466475,1.00075959389124
"b_ado[2]",1.26682934933333,0.173857944986736,0.9346642,1.61553775,568.185496696203,1.00478475486066
"b_ado[3]",2.10829313666667,0.130909191197211,1.85910375,2.36707675,552.702892469342,1.00450367448502
"b_ado[4]",-2.17946564333333,0.142591566912064,-2.45371525,-1.898811,724.108248054303,1.00623292927618
"b_sex_middle[1]",-0.401908705815167,0.344635236628456,-1.08304,0.26439005,863.82468538004,1.0023322508264
"b_sex_middle[2]",0.281285785764,0.218583107287386,-0.142651025,0.705409050000001,546.881360298384,1.00671132377247
"b_sex_middle[3]",-0.669928891833333,0.168371533009753,-0.995787,-0.338137425,719.259944941179,1.00016034181957
"b_sex_middle[4]",-0.219311432242867,0.147484586608729,-0.5049945,0.069439435,468.511841122125,1.00750503380146
"b_sex_ado[1]",-1.18833092691333,0.37894208874032,-1.96755875,-0.4507231,1000.02685101898,1.00138295041784
"b_sex_ado[2]",0.554047143806667,0.247496775028108,0.0800463725000001,1.0275715,486.309833650136,1.00600361473189
"b_sex_ado[3]",-0.913675964333333,0.183375542993684,-1.2642355,-0.56271175,665.256529640973,0.999689972358598
"b_sex_ado[4]",0.831178761333333,0.199033763486412,0.4466981,1.2346435,609.377731257415,1.00716519814161
"b_nonforaged[1]",0.108795447440667,0.379708555372681,-0.6522801,0.928246125,898.395215260615,1.00119126469381
"b_nonforaged[2]",-0.470199769666,0.189590242955432,-0.85387065,-0.082938115,1120.68308448514,1.00001112062531
"b_nonforaged[3]",0.0921874672486667,0.183256575336049,-0.273250125,0.46124385,1103.86894617106,1.00017665406543
"b_nonforaged[4]",-0.119250441740267,0.16264438971073,-0.4258429,0.21221175,1273.12695986745,1.00215467650707
"b_prec[1]",0.346536605577667,0.350290311786563,-0.318337074999999,1.08418575,885.568414529052,1.00075381353593
"b_prec[2]",-0.230858007569493,0.185945385749621,-0.6026428,0.150844775,1032.27042142322,1.00029230049025
"b_prec[3]",0.0903834143255267,0.188312860161751,-0.279800025,0.46727505,1075.40553081706,0.999619961934839
"b_prec[4]",0.133072724219167,0.147860651252437,-0.165551275,0.414571475,1285.57346251193,0.99951035782299
"z_id[1,1]",-0.441886200872,0.790174698051443,-2.090281,1.0387045,2856.90832397389,1.00079361755455
"z_id[1,2]",-0.599470738552667,0.779204461502585,-2.20071975,0.80789245,2752.96751174579,1.00014785879479
"z_id[1,3]",-0.323881823673333,0.863327740752673,-2.07695025,1.2800345,4145.82088868786,1.00002483982434
"z_id[1,4]",-0.273156580464067,0.885399113882321,-2.0564095,1.40210475,4009.79150215611,1.0003018455943
"z_id[1,5]",-0.2314576580869,0.891793553655052,-1.999067,1.4389265,3009.12705126406,0.999402774090793
"z_id[1,6]",-0.132152741867767,0.889248051183065,-1.931769,1.51801,4396.06567217752,0.999291266091899
