"","mean","sd","2.5%","97.5%","n_eff","Rhat4"
"v_id[182,4]",-0.244426991602333,0.737608242807868,-1.87423975,1.11171025,5200.33255789996,0.99956743074605
"v_id[183,1]",-0.788426606383333,1.59081932547115,-4.07084475,2.13477225,5023.77442801085,0.999480044759728
"v_id[183,2]",0.969502548293667,0.706207263664094,-0.55718025,2.25182325,3779.14362884674,0.999185513444598
"v_id[183,3]",-0.572652925459,0.845712749217166,-2.302747,1.00823325,4690.27612457763,0.999722614457574
"v_id[183,4]",0.314616194201333,0.6772528551211,-1.10985075,1.57964525,5005.29796361787,0.999553885656811
"v_id[184,1]",-0.841802086306,1.6158825004939,-4.23401825,2.042676,4495.37082979855,0.9995208519634
"v_id[184,2]",0.952126889207333,0.703119560716215,-0.4978847,2.22816425,4307.33075187172,0.99929949304217
"v_id[184,3]",-0.646885772444333,0.861176033104808,-2.4437995,0.938264375,4676.49585895575,0.999852702833337
"v_id[184,4]",0.66506411454,0.630108218261294,-0.68008915,1.8360605,4343.06170097086,0.999728011539323
"v_id[185,1]",-0.69906767673,1.52987144634546,-3.96038325,2.09579825,5034.65724167136,0.999556457635066
"v_id[185,2]",-0.370651108268067,0.900802569212348,-2.354269,1.201677,4442.16739843948,0.999096285184301
"v_id[185,3]",-0.434385566030333,0.778687943778373,-2.05618,0.976004475,4808.66830820502,1.00047190521476
"v_id[185,4]",0.929364365076667,0.512236795022077,-0.0855012574999994,1.8874105,4146.92626159004,1.00070304824971
"v_id[186,1]",0.200182102697667,1.44231069384373,-2.7999915,2.7777265,4943.49038638994,0.999440269216462
"v_id[186,2]",1.9316461618,0.55246063748862,0.83320295,2.958519,4133.73178781168,0.999054553182759
"v_id[186,3]",0.963630893087667,0.631332958475057,-0.320746324999999,2.10291375,4062.76497561484,0.999177985882466
"v_id[186,4]",0.919773444994667,0.602870991732094,-0.3269897,2.04684525,4792.12592868797,0.999250269683068
"v_id[187,1]",-0.118675350422,1.48834348590198,-3.221379,2.595328,4894.77493761935,0.999479396592605
"v_id[187,2]",1.87982036546667,0.523415536360454,0.832759475,2.86675225,4001.38553452041,0.999706776098046
"v_id[187,3]",0.526496510749333,0.701814448169564,-0.873151125,1.8167885,4390.02508554761,0.999096195112294
"v_id[187,4]",0.922043795108667,0.573978177952702,-0.259884525,1.993727,3998.74182456861,0.999645690413235
"v_id[188,1]",-0.575230385215133,1.50347251381363,-3.73761875,2.13387275,4670.80815429394,1.00009675592299
"v_id[188,2]",-1.10556626599133,1.12669363920864,-3.5103015,0.85887475,4197.98700486366,0.99972291613958
"v_id[188,3]",-0.270367372914667,0.786895602349632,-1.94577625,1.14212475,3923.73009205864,1.00032939059281
"v_id[188,4]",-0.221577282967833,0.754190885541795,-1.85481875,1.14969975,4390.54811637858,1.00061747732657
"v_id[189,1]",-0.763838341053333,1.58833731167649,-4.16142125,2.105421,5027.73646981105,0.999406386597567
"v_id[189,2]",0.498163485806367,0.80226416151677,-1.1813145,1.96275675,4281.91438693877,0.999793050812637
"v_id[189,3]",-0.606678573134,0.852090373871828,-2.42402075,0.961007300000001,4302.64557020126,0.999204295709694
"v_id[189,4]",-0.162039619417,0.737026951969223,-1.75451475,1.16531125,4682.45385599722,0.999408220031642
"v_id[190,1]",-1.169252646137,1.64140395701434,-4.522614,1.8225935,5467.57411170774,1.00060738308824
"v_id[190,2]",-1.493673540452,1.21101185765831,-4.1152765,0.659295375,4241.58975986129,0.999508130678958
