"","mean","sd","2.5%","97.5%","n_eff","Rhat4"
"a[1]",-3.95870885833333,0.567025312950665,-4.846306,-2.54659175,872.655521871963,1.00144239766733
"a[2]",-2.96915006333333,0.35288303236796,-3.568285,-2.18149775,1191.07460686595,1.00027762114815
"a[3]",-2.73081883533333,0.282542216412735,-3.26040675,-2.111406,1273.87797481092,1.00110617566272
"a[4]",-1.13209340793333,0.246196080121963,-1.57748,-0.58891625,1087.92608321731,1.00056814817491
"b_sex[1]",-1.17864731,0.273964920780772,-1.71239775,-0.6300647,1219.37057348202,1.00016224442902
"b_sex[2]",0.0426684934897233,0.190312174980756,-0.31839255,0.4235403,1131.6451104464,0.99925213933128
"b_sex[3]",-0.12855346264339,0.135078502107525,-0.39745125,0.138569275,963.131062022944,1.00368294779263
"b_sex[4]",0.668806774666667,0.108795391981646,0.4521295,0.881668375,715.254346239596,0.999550789414103
"b_middle[1]",1.33136005933333,0.230791494257191,0.879527625,1.79552325,744.89207172274,1.00010547407367
"b_middle[2]",0.931579716333333,0.148989437011788,0.63372115,1.21494525,1395.40912220573,1.00191192608206
"b_middle[3]",1.48916887666667,0.119844742301267,1.26275875,1.7327545,720.107702853511,1.00065910329699
"b_middle[4]",-0.326609925379,0.107210796725207,-0.5377651,-0.1195174,910.947232570252,1.00592514511637
"b_ado[1]",1.80838554266667,0.240743724237276,1.3339395,2.263634,803.682471207302,1.00177398885918
"b_ado[2]",1.266280627,0.175298617193913,0.922002275,1.60641025,978.788897153766,1.00005343918739
"b_ado[3]",2.08923117666667,0.125995449381861,1.85153675,2.3278015,866.810657299378,1.00356098421451
"b_ado[4]",-2.17798168,0.14810776112439,-2.475272,-1.88651275,829.584055393697,1.0033981874694
"b_sex_middle[1]",-0.410308803702667,0.342328287205855,-1.064945,0.24494625,1237.78326662853,0.999873805157842
"b_sex_middle[2]",0.263957255053667,0.21756645538912,-0.159201975,0.6734159,1073.68278354448,1.0002384049231
"b_sex_middle[3]",-0.6573185535,0.166146744361448,-0.979293925,-0.3322166,805.005375791995,1.00230709694323
"b_sex_middle[4]",-0.2246496251274,0.143273310978424,-0.50315665,0.05579394,801.466751986024,1.00760198471825
"b_sex_ado[1]",-1.18576648086667,0.384002839764687,-1.958673,-0.440922099999999,1343.55067378225,0.999646978355836
"b_sex_ado[2]",0.546987133643333,0.246193767545648,0.0732894850000002,1.03544,914.667004324807,1.00080376673127
"b_sex_ado[3]",-0.891344993143333,0.191045039200804,-1.26324125,-0.521942025,843.630945800731,1.00724401786572
"b_sex_ado[4]",0.819581792333333,0.193327054355447,0.44464765,1.19227425,896.806997894838,1.0013621197068
"b_nonforaged[1]",-0.18594699761,0.356442504420266,-0.881488925,0.538971125,1246.91433764698,1.00055952771398
"b_nonforaged[2]",-0.494879180301333,0.243711462997031,-0.973000525,-0.00628421899999998,1513.68665001664,1.00216239745957
"b_nonforaged[3]",-0.0200778228676667,0.197704412409275,-0.414604425,0.3857956,1502.31585537634,1.00051295101104
"b_nonforaged[4]",-0.0600468903212333,0.175935099862516,-0.40870745,0.283944675,1406.44068858361,1.00235462239439
"b_dens[1]",-1.22000958958667,0.666702117914991,-2.54760525,0.0445409375000009,1486.45398385641,1.00083192745618
"b_dens[2]",-0.255103268613667,0.503838803403862,-1.304259,0.735519925,1593.10624595207,1.00281591449056
"b_dens[3]",-0.474353652109333,0.415929730998762,-1.329078,0.329114575,1728.51672668308,0.99994619092003
"b_dens[4]",0.292311568168667,0.388822858549287,-0.500540825,1.05949775,1494.33450175171,0.999663048541387
"z_id[1,1]",-0.430946885032667,0.779126096888726,-2.0485515,0.982523300000001,4342.92472243144,1.00104712787476
"z_id[1,2]",-0.598489179236333,0.738165226628534,-2.1386975,0.761972875,4421.5721770295,0.999400049666748
"z_id[1,3]",-0.334726862476333,0.894644678854138,-2.16492575,1.311719,5815.85556560282,0.999643010527519
"z_id[1,4]",-0.254040306354333,0.884610102302039,-1.9871775,1.44413425,5770.39449841971,0.999776374998776
"z_id[1,5]",-0.244860152389824,0.922326395183851,-2.062198,1.46097675,5493.48730312708,0.999489348365123
"z_id[1,6]",-0.13807305729,0.898803358333101,-1.9658645,1.5327185,5550.78915173863,0.999719586038379
"z_id[1,7]",-0.121578294235667,0.850212199147208,-1.80868125,1.386181,5433.40209257832,0.99960206968869
"z_id[1,8]",-0.404510737428,0.869127708138006,-2.145292,1.21875475,5434.33347171827,0.999224611323475
"z_id[1,9]",-0.449057778079667,0.869542354638085,-2.27121825,1.13337875,5290.12531995067,0.999579660110639
"z_id[1,10]",1.86221607428667,0.57338965272993,0.718702775,2.973988,3125.51029230157,1.00111867832133
"z_id[1,11]",0.493830478140333,0.480100069313438,-0.469994675,1.4049485,2564.8525383118,1.001184481457
"z_id[1,12]",0.418494114045733,0.532443707762717,-0.654276275,1.40818225,3104.99081937402,1.00117730130135
"z_id[1,13]",-0.284140521643,0.884772576300641,-1.97416325,1.3618935,6602.97258536048,0.999949476413042
"z_id[1,14]",1.32043281682833,0.641272065192769,-0.0675046574999997,2.51240675,3996.3755948362,0.99971782196755
"z_id[1,15]",-0.472426999294333,0.853717004357603,-2.22439725,1.0523315,4770.47581849415,1.00000337725237
"z_id[1,16]",0.465501139866667,0.35322474557022,-0.271576975,1.115419,2271.92374816296,1.00009645523282
"z_id[1,17]",-0.505979940647333,0.725863608812574,-2.0137695,0.789399525000001,3951.45920841163,0.999735037484002
"z_id[1,18]",-0.246784109879667,0.410956075970621,-1.12629675,0.4874771,2850.94718190581,0.999314111516879
"z_id[1,19]",-0.4606368335213,0.747641103738051,-2.041166,0.89556165,3588.57058961349,0.999600513778059
"z_id[1,20]",1.556326252,0.236579975217034,1.0908565,2.0237885,1306.39915285332,0.999853047202919
"z_id[1,21]",-0.624300911279,0.776925263857337,-2.247332,0.799010025000001,3656.04101743095,0.999642775189045
"z_id[1,22]",-1.03450130611517,0.656224826927538,-2.444083,0.10374585,2925.41719907863,0.999544890048723
"z_id[1,23]",-0.279621315759967,0.876410575848999,-2.060884,1.328184,4099.76312694408,0.999436593249934
"z_id[1,24]",0.0303973441186667,0.850884678843176,-1.728682,1.5646365,4299.36138293475,0.99978355336966
"z_id[1,25]",0.224392431046333,0.817733579935822,-1.48213375,1.68466675,3918.8544045774,0.999372603163524
"z_id[1,26]",0.3543546233963,0.328168984616762,-0.334129475,0.970440075,2257.86386498693,0.999585994237094
"z_id[1,27]",-0.6700692198334,0.879721629257866,-2.481135,0.984887025,4438.8164509802,0.999518155195768
"z_id[1,28]",1.13759039470937,0.478221513328843,0.1241586,2.02560525,2979.64554126156,1.00012093835509
"z_id[1,29]",-0.278051638286,0.827684961677505,-2.0151525,1.24115025,3439.95512240825,0.999229902390657
"z_id[1,30]",-0.536905509374533,0.530567426430649,-1.6873335,0.411923425,3265.10801433651,0.999392649892468
"z_id[1,31]",-1.232306358674,0.623031632257779,-2.572025,-0.140561325,3111.64029426946,0.999873645850434
"z_id[1,32]",-0.862543175044,0.655561303543203,-2.2473235,0.29757555,2803.56423164263,1.0002411552965
"z_id[1,33]",-1.03274565487633,0.658873235956211,-2.4678145,0.0941669500000001,3624.82701506208,0.999821661639294
"z_id[1,34]",1.106816346603,0.550848249833467,-0.0559200449999994,2.07387775,3007.29756433736,0.999740734489904
"z_id[1,35]",2.93883700333333,0.261918738623007,2.44981975,3.452418,1436.69741353367,1.00321723502305
"z_id[1,36]",-0.083764911729,0.373398022899926,-0.849980175,0.6167343,2564.21038978622,0.999354671418092
"z_id[1,37]",0.317522188145667,0.56218313684071,-0.875625324999999,1.316165,3613.67570636583,1.00048198268226
"z_id[1,38]",-0.788282769259667,0.698516090565293,-2.2619005,0.451615325000001,3058.16692384077,0.999305472194977
"z_id[1,39]",2.41241552,0.287565138576006,1.8503405,2.96318825,1632.8505387664,1.00172082986541
"z_id[1,40]",0.841831826916667,0.563092047363699,-0.351236425,1.8343695,3022.29557376971,0.999815841849541
"z_id[1,41]",0.481585467272333,0.561118578140776,-0.756770099999999,1.46656575,3149.65908136281,0.999471331270248
"z_id[1,42]",-0.828428593969667,0.757205386680096,-2.447178,0.51935535,3475.29238644809,0.999689715046814
"z_id[1,43]",-0.9305972310689,0.752229306668751,-2.51122475,0.408758700000001,3744.2368830446,0.999137397262867
"z_id[1,44]",1.69879270166667,0.42815118258671,0.827113825,2.51976475,3098.46250374782,1.00018705897633
"z_id[1,45]",-0.39895577819,0.510690308886084,-1.5055805,0.498059725000001,2474.53475321125,0.99998631968583
"z_id[1,46]",-0.764441777555,0.737292632091182,-2.314149,0.552324575,3886.73487337054,1.00049644270792
"z_id[1,47]",-0.53337596620264,0.755000813262626,-2.1484555,0.7741603,3474.22973197766,1.00029354338907
"z_id[1,48]",-0.695211274286667,0.824515910432577,-2.431644,0.74146585,3843.81116829374,0.999368169255111
"z_id[1,49]",-0.802063611466,0.760167661868405,-2.43848175,0.5524579,2931.16683776342,1.00021278180205
"z_id[1,50]",0.396305902955667,0.409304308753762,-0.450706725,1.1184655,2556.09699227492,0.999990194242193
"z_id[1,51]",-0.915117559713333,0.824534199983009,-2.6622155,0.546457025,3657.59567268401,0.999476530087417
"z_id[1,52]",-0.65432506873,0.770779553962963,-2.31837925,0.736955075,3869.48422054785,0.999382272309119
"z_id[1,53]",-0.403131600459633,0.747895673040468,-1.9401595,0.95838615,3477.704339123,0.999651151713856
"z_id[1,54]",0.462053001905667,0.299596391856816,-0.151867275,1.0326695,1869.06716573187,1.00018912414055
"z_id[1,55]",-0.773341190284667,0.647691876565666,-2.17536125,0.3612827,3529.46025591561,0.999585133465538
"z_id[1,56]",0.244942919686003,0.501342043288364,-0.796597,1.1363945,3388.16708635704,1.00022849746347
"z_id[1,57]",0.871476949241,0.331346984189389,0.198485875,1.48859,2033.79093986655,1.00119159389212
"z_id[1,58]",-0.121010886112967,0.786705656842114,-1.770064,1.322916,3645.39306641957,1.00109605240291
"z_id[1,59]",-0.619917135599367,0.77190487939448,-2.2654155,0.78360745,3741.61652620846,0.999276913677346
"z_id[1,60]",-0.529242177930233,0.717782230732675,-2.079053,0.759532550000001,3850.50077728908,1.0008612335143
"z_id[1,61]",0.471339662232,0.376432859140161,-0.31439405,1.171892,2184.0433958584,0.999187621794774
"z_id[1,62]",-0.306496895847933,0.807003644433008,-1.99233525,1.1837735,3653.91155585478,0.999641219854491
"z_id[1,63]",2.26655800666667,0.265724627457021,1.7415565,2.79136525,1479.23350605586,1.00056149470486
"z_id[1,64]",-0.113181182497433,0.809948205356186,-1.83184975,1.3704105,3223.50042331144,1.00006257617826
"z_id[1,65]",-0.809465412618667,0.780424410090215,-2.4609865,0.606286675,3083.61673287784,1.00017697710309
