"","mean","sd","2.5%","97.5%","n_eff","Rhat4"
"z_id[1,54]",0.541663955151,0.301122269638183,-0.0410524199999998,1.115512,1792.51369010417,1.00084456228669
"z_id[1,55]",-0.747253529178,0.673961904686082,-2.17866125,0.416634100000001,3898.60707741285,0.999351332096992
"z_id[1,56]",0.3052680941603,0.502434300344647,-0.758243299999999,1.20930725,3849.64290049377,1.00025462690857
"z_id[1,57]",0.931193670266667,0.332367908558709,0.2497898,1.549663,2192.37095491072,1.00042034187177
"z_id[1,58]",-0.188641045915333,0.802126252843619,-1.863182,1.2752145,3918.2088986558,0.999934709735564
"z_id[1,59]",-0.614806437848667,0.783971535652295,-2.25473,0.771919825,4057.18215409667,0.99933046709383
"z_id[1,60]",-0.627424750715567,0.790299950156703,-2.2935705,0.779243650000001,4141.29575899865,1.00010839201465
"z_id[1,61]",0.530787416375667,0.392095869439025,-0.29998875,1.22643375,2766.77160953979,0.99982151275662
"z_id[1,62]",-0.336163291456767,0.785324445474213,-1.9695185,1.08414475,5218.02178126691,0.999313951939288
"z_id[1,63]",2.35826492666667,0.273989047212704,1.838878,2.91313275,1157.76205683164,1.00247545659566
"z_id[1,64]",-0.143015612965667,0.801308222620976,-1.8152945,1.341421,4048.1696219697,0.999777767811703
"z_id[1,65]",-0.879406672473333,0.786486358903729,-2.5040095,0.57834975,3827.98668069473,1.00033390088532
"z_id[1,66]",1.51153807166667,0.300661379139226,0.913061575,2.08574075,2088.30303855158,1.00070856252711
"z_id[1,67]",1.65391053666667,0.339570768220963,0.964526775000001,2.30489125,2200.95794997682,1.00044189440407
"z_id[1,68]",0.440665734581333,0.301389177905969,-0.173913199999999,1.01292975,1837.14259916628,0.999665407818233
"z_id[1,69]",-0.342434073796667,0.695107391678902,-1.8405575,0.896608225,3206.28385878494,0.999657468832453
"z_id[1,70]",1.29973243333333,0.244451117271916,0.826822025,1.776646,1293.22482434304,1.0017285518117
"z_id[1,71]",-0.686583332966,0.712315725179795,-2.16873975,0.58861185,3821.07638376478,0.999919479439126
"z_id[1,72]",0.631833083711333,0.46171071194388,-0.314755025,1.467336,3823.98693245521,0.999083825356179
"z_id[1,73]",-0.537489355530667,0.501287496507684,-1.5730495,0.354426225,3523.77276492941,0.999086589365178
"z_id[1,74]",-1.56236346033333,0.652338791237559,-2.98465025,-0.4139591,4407.45839964362,1.00001622512459
"z_id[1,75]",-0.556948020378333,0.750153982084288,-2.134086,0.78067365,3645.32203597064,1.00017037584173
"z_id[1,76]",-1.25392122874333,0.788316577235613,-2.89598525,0.1504556,3567.23703066504,1.00013914255128
"z_id[1,77]",1.67599508833333,0.314507788470556,1.04566225,2.28929375,1927.30520362518,0.999969099749739
"z_id[1,78]",-0.5976405797983,0.75448608698876,-2.16917275,0.72267565,4016.3725108779,1.00005167140456
"z_id[1,79]",-0.727561724408667,0.513650097686161,-1.84465625,0.1991095,3453.14626959461,1.00003340885877
"z_id[1,80]",-0.709160338985,0.699735411424025,-2.16502,0.511841825,4317.13718165826,0.999263224876442
"z_id[1,81]",0.975778290229333,0.396750702294307,0.16705475,1.73188175,2475.54263136642,0.999639314025075
"z_id[1,82]",0.72876967957,0.290994867048155,0.163821175,1.28809775,1905.00454807181,1.00025427002039
"z_id[1,83]",0.356321057021667,0.587241658660637,-0.878118425,1.39659525,3980.70660665751,0.99976500871439
"z_id[1,84]",0.310549515817333,0.626975320316735,-1.0426515,1.4018085,3784.40045157211,0.999173255382403
"z_id[1,85]",-0.738053816147667,0.721616768878213,-2.194921,0.5745771,3723.42588804728,0.999621020424718
"z_id[1,86]",0.218023294380194,0.361350641637435,-0.525745025,0.887942825,2395.39502533669,0.999871923823557
"z_id[1,87]",-0.121774453753351,0.34592403861072,-0.82544395,0.530888925,2488.17901211212,1.00026698526311
"z_id[1,88]",0.877974997633333,0.242604714193294,0.399011175,1.344433,1296.6598415478,1.00029319259986
"z_id[1,89]",-0.2226733895802,0.372594996412307,-0.993911075,0.471005625,2865.5473569821,0.999552038372506
"z_id[1,90]",-0.202784322797333,0.705576674250248,-1.673681,1.040081,3441.31174588583,0.999054783224834
"z_id[1,91]",1.00992619583,0.460141762254016,0.0323927000000001,1.85149575,3414.9672644162,0.999935925588925
"z_id[1,92]",-1.32494301403067,0.626040584994075,-2.6747835,-0.199368425,3589.23922319301,0.999600440725913
"z_id[1,93]",0.546590134056333,0.512174830295245,-0.5248521,1.44615575,3027.90879898671,0.999657450516279
"z_id[1,94]",1.42541016,0.299035267616486,0.810763125,1.97952825,1883.19199542408,0.999299588031153
"z_id[1,95]",-0.53171537906,0.841585956367776,-2.2791555,1.0406845,4588.84097956843,0.999281540159758
"z_id[1,96]",0.525447131856667,0.463278376864461,-0.450395175,1.3475775,3274.09790814916,1.00001395284567
"z_id[1,97]",1.04256526333333,0.252319862370249,0.531972925,1.526523,1471.78110279526,1.00062103572605
"z_id[1,98]",-0.135349700856333,0.509216275899953,-1.1919415,0.79195775,3430.83984207,0.999378964962171
"z_id[1,99]",0.649882442316667,0.350466445012268,-0.0900698675,1.292466,2097.86111044218,1.00035987182237
"z_id[1,100]",-0.581234096148333,0.756630271405114,-2.13947475,0.758931875,3860.57325102931,1.00044987702998
"z_id[1,101]",0.046198171668,0.574943010791665,-1.16605125,1.07651025,3842.75605487123,0.99967309248677
"z_id[1,102]",-1.15397712157,0.612738631046907,-2.4569755,-0.0783194849999999,3455.65117986305,1.00055133299432
"z_id[1,103]",-0.4009601860208,0.708275567910478,-1.8950085,0.8411433,4279.24929639248,0.999693136589353
"z_id[1,104]",-0.875852627991667,0.752119355360016,-2.46857725,0.4957451,4104.53945362381,0.999421480756595
"z_id[1,105]",-0.753802832826333,0.733052310933557,-2.36331925,0.511434525,4414.84304494108,0.99925359695346
"z_id[1,106]",-0.880222747508333,0.767400908195471,-2.47087075,0.500998625,3934.30459446659,0.99970902742714
"z_id[1,107]",-0.568457336988,0.71834519737005,-2.09511075,0.682141275,4954.27891761696,0.999708411421394
"z_id[1,108]",-0.967565836547333,0.713707522481265,-2.4502445,0.31820855,3795.3377924823,0.99939724887344
"z_id[1,109]",-0.95264872239,0.595751998517032,-2.249607,0.0928085025,3883.60833004321,1.00014054897014
"z_id[1,110]",0.906553222473333,0.301600600941771,0.283474925,1.46316,1841.63002529396,0.999420981373289
"z_id[1,111]",-1.04111374543133,0.719617198435835,-2.5597685,0.24616515,3654.15202741579,0.999995997332667
"z_id[1,112]",-1.183716370682,0.731969356611064,-2.74274525,0.0806826825000002,4837.10950855668,0.99986600784102
"z_id[1,113]",0.670582812887333,0.457829819202582,-0.320235675,1.49399875,3031.09791566008,0.999621681813469
"z_id[1,114]",1.268647959,0.235072929948914,0.798110675,1.73049275,1184.11753379587,1.00154093208865
"z_id[1,115]",0.379580434418333,0.524781525516765,-0.7453029,1.28105,3025.01280956221,1.00066597336674
"z_id[1,116]",1.93821881666667,0.22651954632008,1.502071,2.3895245,1077.75654768332,1.00553537157945
"z_id[1,117]",-0.857567469462333,0.794157408216128,-2.42231925,0.608835025000001,4368.23473103833,0.999303504230633
"z_id[1,118]",-0.806088948656667,0.590539440653009,-2.07869375,0.21162915,3690.89709899652,0.999693262054415
"z_id[1,119]",3.25256390666667,0.434693422909347,2.404706,4.12681775,2000.22784657538,1.00203025446671
"z_id[1,120]",-0.991159848803333,0.674487110599853,-2.43001125,0.227734925,3843.43569233351,0.999411026467224
"z_id[1,121]",-1.05597183887667,0.863356672490695,-2.83647625,0.534639875,4552.50857419743,0.999958068493845
"z_id[1,122]",-0.505870443097,0.79028356228335,-2.17801925,0.93283225,4367.27746431378,0.999802459653644
"z_id[1,123]",-0.201733579128,0.744283755466116,-1.72975675,1.12063025,4544.34744604782,0.999778559584837
"z_id[1,124]",-0.861174692756667,0.74187257335156,-2.3994785,0.488916325,4030.63031213377,1.00024545083768
"z_id[1,125]",-0.814117380804333,0.641412655047901,-2.1411165,0.384075625,3890.51526563872,0.999842474920286
"z_id[1,126]",-0.5256841931272,0.810729198398183,-2.19896075,0.975635175,4897.42576406877,0.999206854244077
"z_id[1,127]",-0.635383310752,0.736677671723304,-2.1878345,0.703162575,4319.65284246302,0.999746518846397
"z_id[1,128]",2.35004313666667,0.395987217643752,1.5852195,3.107051,1813.42417168599,1.00322041675306
"z_id[1,129]",-0.603909171287333,0.73748640155093,-2.1251435,0.709781,3920.31953338767,0.99989345610744
"z_id[1,130]",-0.455984521703333,0.719476872125846,-1.950619,0.856764425,4259.19355942228,0.999423464191893
"z_id[1,131]",-0.342556267820333,0.780984632147324,-1.90403325,1.0524895,4884.95436294491,0.999718147901824
"z_id[1,132]",-0.526647837797,0.806529836373149,-2.21065375,0.956164275,5050.35721898154,0.999388920591058
"z_id[1,133]",-0.625767070745667,0.732571259840285,-2.13129,0.645986050000001,4789.76415284304,0.99931844108483
"z_id[1,134]",-0.783399999514333,0.745329715808829,-2.33283375,0.571747250000001,3335.28504011439,0.999130773380193
"z_id[1,135]",-0.476561328899333,0.764526414101506,-2.0176,0.933554550000001,5186.08028424406,0.999185782502861
"z_id[1,136]",-0.245198132599,0.498835827565082,-1.2667425,0.694532575,2411.00872957139,1.00001583695499
"z_id[1,137]",-0.66528197837,0.746896718443922,-2.2156875,0.703987175,4378.5399661421,0.999703424070565
"z_id[1,138]",0.150051070803667,0.75191282419584,-1.41920575,1.50190775,4876.82983447662,0.999975830613463
"z_id[1,139]",0.545860666661667,0.382452659512855,-0.236532675,1.31501425,1566.86309499468,1.00172894666242
"z_id[1,140]",-1.01500726486567,0.685006131105492,-2.49325325,0.219417975000001,4366.46399524204,0.999803432955936
"z_id[1,141]",1.12804732614767,0.374848136721482,0.391834575,1.86912275,1336.4550537852,1.00041899303386
"z_id[1,142]",1.23156968914667,0.40278294942411,0.4355527,2.0059665,1551.60746701578,1.00062159777055
"z_id[1,143]",-0.733249404475,0.664396546241939,-2.19965375,0.419670225000001,3643.26673834241,0.999881728510679
"z_id[1,144]",-1.021517832151,0.685282370595686,-2.4591625,0.256556325000001,3891.53844351163,0.99984480453633
"z_id[1,145]",0.276101364324333,0.563510881076583,-0.875509775,1.28954525,2851.68462881413,1.00085640385529
"z_id[1,146]",0.702159636675667,0.446191104172641,-0.180814325,1.571712,1914.82183860759,1.0004321608183
"z_id[1,147]",-0.479787986210267,0.473829790722189,-1.42706025,0.439679075,2273.18666094331,1.00127925657642
"z_id[1,148]",-0.068101603247,0.9185477277228,-1.89160125,1.6431365,6812.19953628694,0.999162772168869
"z_id[1,149]",0.105674081318,0.879890489899238,-1.68074975,1.757154,4527.37950582762,0.999174541277574
"z_id[1,150]",0.452575760895667,0.479436289723041,-0.525845999999999,1.36718825,3282.4439855846,1.00041801100874
"z_id[1,151]",-0.103129270787667,0.806985879170871,-1.77826425,1.3524185,5400.66506625375,0.999268019816637
"z_id[1,152]",3.09161398,0.53209463449758,2.05465325,4.109699,3227.91629715158,0.999920755932688
"z_id[1,153]",-0.104976596576333,0.864671403877299,-1.90123425,1.4276655,5727.83854528217,0.999711930185394
"z_id[1,154]",-0.291116554979333,0.898728199042312,-2.08140575,1.4117,6074.85255794282,0.999262015499625
"z_id[1,155]",-0.081874344921,0.81728071582546,-1.80916025,1.42607475,4039.34216719268,1.00009736134059
"z_id[1,156]",0.760091657376667,0.724077166988861,-0.786411575,2.11442,4882.65784634067,0.999654741601996
"z_id[1,157]",-0.653878187073,0.841651534844422,-2.4100275,0.877099825,5379.0118132915,0.999688036280937
"z_id[1,158]",-0.691351411856667,0.843244992911653,-2.385854,0.855855675,5771.17670434451,0.99974359827896
"z_id[1,159]",-0.624382668582333,0.831945937273697,-2.33797025,0.8867683,6591.48644430317,0.999206890557511
"z_id[1,160]",-0.156885453168333,0.713428412665638,-1.652715,1.13874225,3960.18890326951,0.999137483345464
"z_id[1,161]",-0.903602222418667,0.864589205158087,-2.68046325,0.6801169,5635.05740625227,0.9999589345157
"z_id[1,162]",-0.622116722472333,0.758496767104745,-2.205874,0.731927350000001,5188.43362826742,0.999773029423135
"z_id[1,163]",-0.974285601629333,0.86122574178077,-2.6999425,0.658443150000001,5312.21075975299,0.999407769625876
"z_id[1,164]",0.792973083264333,0.545916773988829,-0.316681449999999,1.8162725,3397.66199737953,0.999517130075221
"z_id[1,165]",-0.298239724372667,0.921779417773077,-2.18034225,1.405792,7159.22101271228,1.00002675944829
"z_id[1,166]",-0.458501271329,0.914861968849233,-2.31303925,1.26287725,6487.34722532822,0.999512759516873
"z_id[1,167]",-0.448079256316667,0.842821984400842,-2.18611075,1.076307,5984.445795914,0.999356358361798
"z_id[1,168]",-0.266456750733667,0.821061540065935,-2.00453525,1.21799575,5132.265305551,0.999880509781574
"z_id[1,169]",0.105820538891,0.925496343774951,-1.71402875,1.866064,7401.42028794008,0.999214148843076
"z_id[1,170]",0.024945441495,0.897258848422037,-1.80412125,1.74478375,6292.07570152934,0.999403397742654
"z_id[1,171]",0.136531154137739,0.621204338756882,-1.220654,1.24319475,5211.68791408098,0.999541992255819
"z_id[1,172]",-0.738882366372167,0.807795189470093,-2.402084,0.703329,5937.83308023821,0.999382516656309
"z_id[1,173]",-0.285113197626,0.859535240494382,-1.97865075,1.3384185,6331.32258263283,0.999298710015351
"z_id[1,174]",-0.221403718152533,0.89902625518448,-2.07150475,1.4580355,6877.97170486195,0.999040084161114
"z_id[1,175]",-0.0873178040866667,0.9229603547422,-1.885067,1.70498025,6612.23925193017,0.999347202322599
"z_id[1,176]",-0.324550893099667,0.934569690765486,-2.18499075,1.46225025,6360.75323494014,0.999294508457488
"z_id[1,177]",-0.00225985541733333,0.919982486213278,-1.892201,1.7625935,6295.82673759932,0.999598443821206
"z_id[1,178]",-0.523338634538967,0.760169975080141,-2.080002,0.83637315,5651.37982732702,0.999540324353323
"z_id[1,179]",-0.0636314653073333,0.938472252509128,-2.0423655,1.658441,6363.78209642465,0.999062223020216
"z_id[1,180]",0.080972734647,0.64419481160237,-1.26556925,1.25158125,5834.97012582107,0.99932916537136
"z_id[1,181]",-0.134640816318,0.907941322537789,-1.9699225,1.545651,7263.82309641235,0.999298206688346
"z_id[1,182]",-0.257834627639333,0.871544533359825,-1.990786,1.34486425,7273.69954167113,0.99979353269202
"z_id[1,183]",-0.166492375005333,0.933657035081747,-2.02039125,1.598033,7809.01121279087,0.999145728089178
"z_id[1,184]",-0.032924067286,0.936643861270478,-1.8340175,1.763393,6951.75323667675,0.999481577638972
"z_id[1,185]",-0.393862780603667,0.788403993414189,-2.03041225,0.987939725000001,6761.83526662896,0.999247051869244
"z_id[1,186]",0.226469536400667,0.888582063543248,-1.6182775,1.851423,5470.02958238136,0.999373642542939
"z_id[1,187]",0.144497461043333,0.925120462285318,-1.75270325,1.87990875,6218.99796354069,0.999274791525855
"z_id[1,188]",-0.242531253719333,0.878467149440585,-2.023198,1.3713615,7417.75701428223,0.999320750498126
"z_id[1,189]",-0.201314239414967,0.960553125782362,-2.1368615,1.5969975,6948.8027391514,0.999098968982746
"z_id[1,190]",-0.235191917147133,0.883079195788065,-2.014497,1.4020615,7670.44114276747,0.999627990400411
"z_id[1,191]",-0.433463745450333,0.907875541152572,-2.34552025,1.24678225,5231.7515028013,0.999175015288462
"z_id[1,192]",-0.285137522894,0.874380448508767,-2.11697225,1.378372,6723.42187687487,0.999184076673209
"z_id[1,193]",0.240600877156067,0.675696101205559,-1.2472945,1.42988075,4963.13981435023,0.99938786231147
"z_id[1,194]",0.0129703884898,0.937023133251911,-1.80868675,1.76157325,6033.60891525474,0.999213103760742
"z_id[1,195]",-0.175381175263333,0.917482048662303,-1.957114,1.5759765,6461.83718100615,0.999817646342121
"z_id[1,196]",-0.244600668879667,0.930201808040513,-2.077249,1.591743,6621.53803435409,0.999239714956803
"z_id[1,197]",-0.20777915349,0.925469408123616,-2.07936125,1.51869475,6599.04579890148,0.999531294525616
"z_id[1,198]",-0.10237127939013,0.907495307417659,-1.87907875,1.62044125,7903.5057002714,0.999135765220482
"z_id[1,199]",-0.166710756504667,0.762452055139109,-1.74658725,1.1888735,4911.3178173243,0.999708968079281
"z_id[1,200]",0.266611722081667,0.897181821172208,-1.62049375,1.991119,5669.58551906483,0.999597206943012
"z_id[1,201]",0.361013185676333,0.87981199685196,-1.39996375,1.9678405,6069.18280493835,0.999321411359348
"z_id[1,202]",-0.16973556284,0.856064428630529,-1.91318225,1.41950925,6582.63240474165,0.999956398114791
"z_id[1,203]",1.61279776856667,0.412494160891186,0.773465775,2.38347925,4743.49653601727,1.00015243222337
"z_id[1,204]",-0.0158982454073333,0.835967910904737,-1.76596275,1.4844325,5941.06618493626,0.999896460493055
"z_id[1,205]",0.88831390367,0.544438108875846,-0.262646775,1.855721,5350.25532434528,0.999486856666358
"z_id[1,206]",0.0932745513533333,0.909402324303163,-1.74504025,1.83955825,7255.55486724877,0.999350116523915
"z_id[1,207]",0.113481520134,0.94536567503176,-1.84991275,1.87459675,5081.96698937649,1.00004072844915
"z_id[1,208]",0.96754456699,0.45908333593898,0.0350768250000001,1.8221945,5238.70207118339,1.00008315021477
"z_id[1,209]",-0.149018014906667,0.890210614689009,-1.97757175,1.523555,5536.21484186745,0.999353217905225
"z_id[1,210]",0.474001542656667,0.649553896406574,-0.910571824999999,1.6479315,5529.07680797559,0.999653845879279
"z_id[1,211]",0.866447209687333,0.74218567990648,-0.670090324999999,2.18067425,6773.52236514132,0.999529917506046
"z_id[1,212]",-0.0224716251923333,0.962073307054735,-1.8527555,1.815397,7308.03528749544,0.999296261203574
"z_id[1,213]",-0.244514156853,0.877177544403165,-2.05115075,1.345819,6361.40892413285,0.999328869124418
"z_id[1,214]",0.318430917316667,0.66211864620366,-1.1482665,1.45027125,5275.50146533052,0.999151862603656
"z_id[1,215]",0.91389385736,0.55182998898708,-0.272022475,1.888611,4954.30855466695,0.999192310878408
"z_id[1,216]",-0.137596451137,0.900378005775601,-1.948659,1.5859925,6902.32711161254,0.999234807778976
